Solar,Wind
0.399991999,0.240207984
0.306998931,0.254978736
0.181316484,0.262874019
0.058755502,0.279189708
0.001305013,0.298822485
0,0.312221412
0,0.326014295
0,0.339394341
0,0.340482055
0,0.330975973
0,0.314945676
0,0.295626884
0,0.278126261
0,0.264960045
0,0.25130892
0,0.235921457
0,0.21132182
0.00115322,0.197804142
0.035544852,0.179784107
0.158552317,0.160801482
0.297755771,0.160858568
0.401005999,0.161496907
0.447323939,0.171122467
0.451193891,0.174586109
0.405843777,0.167722749
0.31151979,0.140886082
0.182755129,0.128884878
0.059461823,0.125880409
0.001499222,0.126295816
0,0.124671893
0,0.126687584
0,0.129819394
0,0.136411649
0,0.141864181
0,0.145510049
0,0.146194844
0,0.14767776
0,0.151080138
0,0.153728002
0,0.153486311
0,0.157868305
0.001272733,0.164116451
0.036280843,0.164423607
0.160415012,0.126283952
0.300740756,0.092202521
0.403393653,0.09308414
0.451010221,0.106681341
0.455389146,0.118232844
0.407506494,0.125368721
0.313552854,0.125190897
0.186408147,0.122792944
0.063215721,0.13706484
0.001823146,0.147407975
0,0.155931812
0,0.168414671
0,0.182973454
0,0.193082845
0,0.199144404
0,0.204663694
0,0.208191683
0,0.208517464
0,0.211008856
0,0.208803244
0,0.205624631
0,0.204208262
0.001327637,0.210127585
0.03802515,0.210386231
0.166122866,0.182556138
0.30818678,0.141039705
0.412523398,0.131016324
0.460580017,0.149499529
0.464737456,0.159500471
0.41859963,0.159460908
0.322969546,0.163406858
0.193003228,0.17734587
0.065604942,0.218094871
0.002057026,0.260043902
0,0.281582534
0,0.291565342
0,0.295987973
0,0.300423796
0,0.312350121
0,0.319816332
0,0.324145177
0,0.33075404
0,0.328597741
0,0.324820131
0,0.317692059
0,0.315251146
0.00143972,0.311398464
0.03840154,0.289676808
0.164606523,0.23605776
0.302420658,0.147640136
0.405424503,0.132674545
0.452803046,0.124380677
0.456584424,0.110821361
0.404420739,0.098520065
0.308398797,0.097150275
0.181420683,0.122195646
0.061717038,0.160911412
0.002300095,0.173544144
0,0.187940993
0,0.197684587
0,0.202459956
0,0.20095308
0,0.188997238
0,0.174982003
0,0.156400297
0,0.140245744
0,0.12779983
0,0.110060854
0,0.107689063
0,0.08561606
0.001518313,0.073687475
0.035281548,0.062986987
0.14928044,0.039667462
0.279089392,0.016614829
0.376394446,0.010365491
0.421791739,0.008660266
0.426106257,0.006800149
0.375809503,0.005335846
0.284766688,0.006012071
0.170693767,0.008692169
0.062871057,0.013449313
0.002660615,0.014720954
0,0.013379057
0,0.012683178
0,0.012487086
0,0.012072738
0,0.014062777
0,0.016128428
0,0.020823231
0,0.024717266
0,0.030026858
0,0.035984655
0,0.043121647
0,0.045806666
0.001219286,0.049411894
0.032671986,0.045099596
0.15095925,0.033102296
0.287553072,0.024105329
0.389880031,0.021094571
0.437089501,0.025330207
0.439688246,0.031790629
0.393478492,0.036872161
0.306835052,0.040924964
0.19062182,0.050706599
0.070907947,0.051216519
0.003132887,0.059465078
0,0.064309786
0,0.06890393
0,0.07635308
0,0.079378984
0,0.078651665
0,0.079096398
0,0.080552459
0,0.078675912
0,0.078802109
0,0.078991174
0,0.076135491
0,0.075077447
0.001606598,0.07311721
0.040595993,0.067965668
0.170950737,0.057808387
0.312838326,0.046616954
0.41792287,0.036872983
0.464694084,0.039273487
0.470757635,0.044347316
0.425604604,0.045817897
0.332127976,0.0453384
0.204000192,0.04438663
0.07508116,0.03650168
0.003558522,0.042681246
0,0.048972082
0,0.060114454
0,0.07556181
0,0.092511649
0,0.105821072
0,0.119197169
0,0.127306778
0,0.134462968
0,0.14075793
0,0.145712564
0,0.162249941
0,0.165584505
0.002045515,0.170211043
0.044534281,0.171698649
0.177407596,0.144587551
0.320084088,0.102140277
0.424363973,0.106880639
0.474063346,0.127049098
0.480030629,0.142615044
0.434627927,0.153201096
0.340851441,0.157046278
0.210787259,0.154483097
0.078616869,0.161289931
0.004061722,0.183948807
0,0.201175312
0,0.220821872
0,0.237132287
0,0.245421768
0,0.247970301
0,0.246487926
0,0.238606512
0,0.228010884
0,0.221613705
0,0.214753151
0,0.202947304
0,0.191872277
0.00214391,0.184307745
0.045364676,0.167533255
0.177075091,0.132044429
0.317681113,0.129333252
0.420250828,0.143586157
0.468376189,0.171051029
0.473528015,0.19985651
0.430779011,0.217506554
0.338149391,0.222827127
0.208958712,0.204651352
0.078178731,0.184536213
0.004384567,0.210818405
0,0.229816841
0,0.243349551
0,0.248947282
0,0.244222147
0,0.238840732
0,0.231549744
0,0.22388669
0,0.215418395
0,0.214021487
0,0.210672312
0,0.20690552
0,0.209769846
0.002382902,0.213180091
0.043070924,0.196311722
0.156862873,0.18879525
0.285121404,0.183056823
0.384837855,0.191775336
0.43866576,0.218452722
0.448277932,0.253332841
0.411486376,0.283206343
0.320177008,0.29200488
0.200163953,0.282075074
0.078498584,0.258958149
0.005085506,0.277997522
0,0.289424231
0,0.299840563
0,0.304326227
0,0.302454765
0,0.295804969
0,0.27974075
0,0.261072047
0,0.2405474
0,0.224098283
0,0.207994117
0,0.196648003
0,0.185067481
0.002164901,0.186781064
0.046257871,0.175954537
0.183203309,0.170503047
0.329222702,0.204291442
0.437632376,0.25162157
0.489548348,0.305625179
0.495683954,0.337953251
0.451083448,0.341507566
0.35742104,0.319701382
0.226783276,0.264937197
0.089282828,0.207035361
0.005859296,0.222849383
0,0.255434105
0,0.291507235
0,0.322815601
0,0.340448315
0,0.349844888
0,0.351775267
0,0.347595592
0,0.344184942
0,0.336559425
0,0.320708403
0,0.288222884
0,0.276960727
0.002936536,0.263687522
0.052721567,0.234192694
0.193571773,0.190503633
0.339808426,0.19939758
0.445939245,0.214518014
0.491389334,0.241548978
0.494785113,0.262938273
0.447848213,0.264460127
0.354319532,0.250730971
0.224274962,0.21254273
0.088786981,0.17180854
0.006141004,0.169648474
0,0.173203487
0,0.174331417
0,0.172981045
0,0.168040898
0,0.160539764
0,0.156498545
0,0.15819329
0,0.161905375
0,0.165466592
0,0.165103512
0,0.170673164
0,0.168086446
0.003313804,0.168132289
0.055939304,0.14813275
0.197749695,0.151914139
0.343220898,0.172730252
0.451126454,0.195836266
0.499230945,0.21343273
0.505291414,0.21476492
0.460895956,0.205799346
0.365111342,0.187624655
0.231310769,0.153230361
0.092491828,0.138158793
0.006985481,0.163093537
0,0.181858368
0,0.185856231
0,0.184014596
0,0.180411712
0,0.173617593
0,0.162063746
0,0.153093588
0,0.144507911
0,0.13883219
0,0.133277602
0,0.122193735
0,0.118602929
0.003667591,0.115643914
0.057710772,0.097770539
0.200119431,0.067180412
0.34463561,0.046400185
0.450280791,0.041515081
0.496979683,0.038919305
0.502689354,0.03603902
0.456874342,0.035225192
0.362118796,0.036601571
0.230869825,0.054346813
0.09419294,0.085170758
0.007652944,0.106748687
0,0.111308786
0,0.112634858
0,0.109633829
0,0.107198229
0,0.108025981
0,0.109139188
0,0.105912679
0,0.104005243
0,0.101615422
0,0.097144797
0,0.105915082
0,0.105841013
0.00366547,0.106221057
0.057308449,0.089495039
0.199168158,0.059879446
0.343878139,0.05162705
0.45026992,0.056104646
0.497772471,0.069590687
0.503940109,0.082041278
0.459506566,0.088448614
0.365711535,0.08507599
0.234517115,0.088205704
0.09663092,0.112047539
0.008354114,0.141017056
0,0.155378152
0,0.15621739
0,0.151721513
0,0.138266584
0,0.128787673
0,0.121130223
0,0.12337954
0,0.128591439
0,0.135344769
0,0.141248325
0,0.143600021
0,0.148591516
0.003973131,0.156410787
0.059714933,0.150119106
0.202776347,0.119466148
0.347243362,0.103991477
0.453400919,0.111584766
0.500827609,0.126828165
0.507568706,0.144314894
0.463439615,0.157540253
0.369549135,0.156941716
0.238768471,0.145756394
0.099862245,0.148969353
0.009188203,0.167486029
0,0.176554844
0,0.184981895
0,0.198436634
0,0.217104593
0,0.229767957
0,0.240159545
0,0.242712023
0,0.241094677
0,0.235269888
0,0.227389599
0,0.226222882
0,0.225904271
0.004314224,0.228567335
0.062403589,0.225302651
0.207347695,0.189093219
0.352434907,0.148363037
0.459749745,0.169071254
0.50822594,0.209438616
0.515347966,0.249089959
0.471656498,0.277456163
0.377631227,0.29737512
0.245290583,0.320508703
0.104007017,0.36982616
0.010150149,0.40993937
0,0.446284394
0,0.482575282
0,0.519376561
0,0.551596934
0,0.567737037
0,0.576176598
0,0.576649504
0,0.572187435
0,0.558231742
0,0.544931976
0,0.522849994
2.63532E-08,0.503479029
0.004404588,0.494766475
0.064798856,0.460949253
0.211800035,0.389649366
0.357344232,0.343779682
0.463405558,0.342829988
0.510002587,0.362622072
0.51656986,0.375085983
0.472003286,0.367813526
0.377591735,0.337295296
0.246584654,0.300332338
0.107749359,0.291446264
0.011168371,0.312988205
0,0.348150402
0,0.389067965
0,0.424457549
0,0.445691956
0,0.461659677
0,0.466954469
0,0.461725022
0,0.447166739
0,0.430770379
0,0.41343999
0,0.389315303
9.71097E-08,0.37101194
0.004987828,0.364255055
0.067477802,0.343989726
0.215653302,0.288037356
0.360143255,0.243587491
0.464662847,0.24099028
0.508145692,0.261722096
0.514078997,0.279426138
0.470269468,0.291250074
0.378569196,0.298755342
0.248982966,0.331672638
0.110185997,0.363755339
0.012109324,0.405343302
0,0.445014615
0,0.484800041
0,0.516513433
0,0.532970176
0,0.550676154
0,0.559340443
0,0.565615403
0,0.571394381
0,0.572852206
0,0.569606593
0,0.534191779
2.36325E-07,0.527625067
0.005395591,0.524338347
0.070157596,0.504082402
0.218586213,0.450374717
0.362662378,0.388454381
0.466746428,0.394368488
0.511456534,0.407927389
0.516876078,0.414460591
0.471628958,0.40518483
0.378561258,0.374546393
0.248355903,0.360898613
0.110406076,0.347584235
0.012590561,0.342456581
0,0.345988897
0,0.349313201
0,0.344008801
0,0.330816749
0,0.328905753
0,0.331353461
0,0.314939139
0,0.289702176
0,0.2763003
0,0.270805423
0,0.243655699
5.24916E-07,0.252619488
0.005760936,0.277379373
0.071228718,0.284527413
0.215745206,0.253502081
0.357088741,0.213379389
0.458659725,0.228525343
0.504181891,0.24997571
0.510584792,0.26852603
0.466939953,0.276355687
0.376610865,0.271538993
0.250385381,0.294203482
0.11212452,0.29648005
0.013345108,0.342010131
0,0.375842442
0,0.400061921
0,0.425546182
0,0.450172528
0,0.470658951
0,0.482333265
0,0.483833322
0,0.476615343
0,0.475402958
0,0.472718055
0,0.473828386
4.88955E-07,0.477119878
0.004211807,0.492263421
0.051403792,0.493708071
0.165342207,0.49378177
0.289740647,0.507101864
0.392357157,0.519361984
0.455296978,0.536174756
0.474505489,0.557124124
0.441184918,0.586856283
0.364503587,0.607794814
0.245418643,0.610323509
0.113802284,0.563095593
0.01537132,0.565070684
0,0.565818977
0,0.557107342
0,0.545007978
0,0.526368617
0,0.500880426
0,0.479383702
0,0.462969734
0,0.453292654
0,0.445070397
0,0.433562717
0,0.413111753
1.43813E-06,0.393859839
0.004260528,0.37656465
0.060086981,0.351672951
0.197184008,0.328556616
0.337452256,0.313965186
0.44733261,0.300734614
0.501644015,0.306244245
0.503348077,0.317589313
0.452005555,0.331733679
0.364810355,0.336908763
0.242049346,0.334325188
0.107997977,0.269469051
0.015691234,0.26198615
0,0.251153819
0,0.239779978
0,0.222122479
0,0.211486599
0,0.203391405
0,0.198320679
0,0.193266468
0,0.191045267
0,0.189547311
0,0.194485036
0,0.209611036
2.765E-06,0.211480546
0.006056186,0.209093977
0.076633957,0.189538896
0.234190739,0.183934038
0.38219865,0.195887112
0.492219857,0.214969296
0.546966388,0.237627252
0.556300681,0.257401963
0.517688357,0.272115169
0.421439094,0.281022183
0.285114968,0.282499533
0.132615392,0.265739339
0.018401204,0.289327219
0,0.32119668
0,0.33454874
0,0.337012799
0,0.323517449
0,0.308491998
0,0.292836138
0,0.287023227
0,0.281672735
0,0.285013054
0,0.288621474
0,0.283074389
6.59598E-06,0.275539991
0.007756222,0.260687334
0.08491284,0.225647912
0.244189693,0.204560155
0.396439764,0.21265615
0.506711283,0.248738266
0.55617256,0.288046672
0.562700242,0.321130547
0.515217363,0.347516118
0.418242685,0.358549431
0.282627396,0.331996898
0.13234622,0.262378963
0.019146621,0.279774752
0,0.288588718
0,0.293491443
0,0.29070513
0,0.28611547
0,0.281424433
0,0.280564772
0,0.276546529
0,0.274533237
0,0.275275399
0,0.270206554
0,0.25657328
1.33041E-05,0.248927023
0.009244948,0.249595376
0.090917875,0.225429556
0.250613802,0.188576879
0.399859955,0.179497461
0.506130774,0.183409754
0.551465268,0.192620913
0.556154392,0.197618697
0.51129656,0.199322461
0.415323204,0.193056596
0.279648134,0.173380342
0.130489505,0.177154676
0.019245657,0.219031477
0,0.254161021
0,0.286343026
0,0.314478316
0,0.335344897
0,0.351069911
0,0.361285914
0,0.375003151
0,0.380933126
0,0.383034409
0,0.376429587
0,0.346200447
2.00472E-05,0.345222237
0.009540432,0.340903573
0.088979767,0.302504818
0.244910231,0.237286639
0.392023995,0.214740805
0.498982973,0.23047063
0.548156584,0.245299362
0.554516164,0.255053794
0.50840426,0.253922507
0.415015884,0.227842383
0.282738413,0.183989759
0.134576455,0.151748173
0.020997985,0.135328578
3.12323E-08,0.127871106
0,0.121809758
0,0.114871497
0,0.112445254
0,0.110337812
0,0.104081162
0,0.095463652
0,0.087585026
0,0.085478244
0,0.08874654
0,0.090771783
3.18495E-05,0.092804666
0.010605096,0.094994854
0.095082064,0.08448029
0.247156921,0.071918722
0.386082265,0.052714955
0.481750577,0.063439021
0.521820213,0.074232848
0.520805734,0.088509258
0.482793606,0.102424528
0.390027539,0.120458904
0.258928879,0.14249334
0.11778255,0.193919738
0.017358564,0.224772713
2.06533E-07,0.255840312
0,0.291229155
0,0.331661318
0,0.359865759
0,0.385666551
0,0.409053028
0,0.428086017
0,0.451960607
0,0.47708469
0,0.496659848
0,0.501940953
4.66609E-05,0.518556644
0.010187199,0.531810327
0.081581898,0.516294294
0.223043459,0.502071572
0.357514158,0.559161335
0.46114579,0.611106369
0.517597704,0.648501562
0.529213878,0.680805487
0.478265241,0.706952242
0.385763652,0.719771055
0.257736149,0.704931318
0.119726782,0.695484461
0.01885099,0.668979357
1.49268E-06,0.634763488
0,0.59789259
0,0.571969702
0,0.556729644
0,0.551000915
0,0.547126866
0,0.542437105
0,0.538999971
0,0.538172591
0,0.534247303
0,0.496816342
4.9559E-05,0.476115235
0.009948192,0.44853727
0.091516827,0.382593256
0.247703367,0.371519189
0.396018048,0.412932455
0.50269112,0.451891305
0.552729098,0.474749595
0.552421162,0.482602201
0.500944738,0.486840684
0.410288629,0.476369338
0.284811902,0.439643487
0.141171969,0.337289231
0.024283813,0.290857764
4.11489E-06,0.275963022
0,0.27210543
0,0.284001412
0,0.296499374
0,0.318636976
0,0.33470072
0,0.346216985
0,0.351811063
0,0.347928635
0,0.341324315
0,0.318244603
8.60852E-05,0.326064043
0.013214647,0.33006392
0.107528708,0.305937051
0.266997478,0.272212807
0.411646314,0.262474372
0.515054673,0.294592868
0.556157111,0.310525539
0.55911336,0.311061804
0.514952941,0.301386857
0.421249237,0.279167764
0.290808721,0.226680465
0.143485459,0.228464712
0.025649481,0.284504811
8.12935E-06,0.350548004
0,0.40086552
0,0.438224386
0,0.464014747
0,0.473608946
0,0.466778706
0,0.45237483
0,0.436941331
0,0.422134682
0,0.405676208
0,0.380151658
9.83324E-05,0.362759987
0.010294532,0.343208074
0.097192458,0.294089191
0.253984391,0.253970642
0.39886365,0.256615218
0.502524159,0.262936756
0.548159946,0.271114993
0.553229366,0.285584088
0.509702429,0.290555581
0.41713736,0.269626776
0.286087942,0.223153978
0.139759079,0.194990391
0.025860946,0.195262497
1.4466E-05,0.212374513
0,0.223360582
0,0.243878858
0,0.268430625
0,0.299069136
0,0.327479913
0,0.350765423
0,0.365089988
0,0.377229818
0,0.387188054
0,0.380108132
0.000149519,0.381549182
0.013441968,0.387100404
0.099534851,0.36354061
0.245982074,0.306351346
0.389132817,0.326757433
0.493819199,0.347141538
0.543036204,0.353157396
0.549636084,0.355042774
0.504539739,0.361922977
0.415366109,0.360042992
0.287117895,0.347754928
0.145588348,0.327891922
0.0279812,0.312448203
2.16598E-05,0.301640106
0,0.291220249
0,0.289766109
0,0.285035975
0,0.280834992
0,0.273592671
0,0.266652543
0,0.257859897
0,0.246763765
0,0.235801778
0,0.219809611
0.000163935,0.203199851
0.012530756,0.177532345
0.102233405,0.134605601
0.252249639,0.115581123
0.391589107,0.100132957
0.492201261,0.097640649
0.535507684,0.094113209
0.542344,0.092283043
0.499683421,0.089070313
0.412018275,0.083732619
0.28955266,0.072723918
0.148851384,0.077100975
0.029740393,0.098472986
3.29172E-05,0.113125326
0,0.11866902
0,0.117812248
0,0.117373897
0,0.116932652
0,0.119284099
0,0.126850346
0,0.136088541
0,0.14617683
0,0.151750025
0,0.162449417
0.00025749,0.160182935
0.016919659,0.163128189
0.105474161,0.140094436
0.24260174,0.096832486
0.37295095,0.073755626
0.464405535,0.071004569
0.506246733,0.065977425
0.508476594,0.057854577
0.457840972,0.052387759
0.364067361,0.051203897
0.249148046,0.058061705
0.121034981,0.092780888
0.025797065,0.133562307
4.87202E-05,0.149309106
0,0.154667181
0,0.159409959
0,0.170913018
0,0.183633188
0,0.195890867
0,0.207313779
0,0.218541486
0,0.230005992
0,0.245002064
0,0.260354086
0.000322899,0.270884014
0.016369323,0.280413923
0.099974214,0.260131827
0.237421629,0.223933883
0.372606898,0.22927844
