Solar,Wind
0.22364065,0.117598578
0.36795561,0.085320647
0.467012401,0.081709205
0.529021135,0.087273453
0.544734117,0.096648977
0.507645988,0.105699812
0.432760146,0.108105344
0.324034266,0.093227271
0.181718067,0.096054416
5.18E-02,0.111502027
0.002293526,0.118316026
0,0.123797124
0,0.124118654
0,0.129264868
0,0.140378764
0,0.156598954
0,0.171260794
0,0.191191476
0,0.210215656
0,0.219512732
0,0.236783832
0,0.250712035
0.002110802,0.250593228
0.048882522,0.241814492
0.162484026,0.221662035
0.288608607,0.21973723
0.388151662,0.245239703
0.464982685,0.288023533
0.514399052,0.328802472
0.488895276,0.355849123
0.426949338,0.380686695
0.325538875,0.400113999
0.190430944,0.419687275
5.86E-02,0.425294839
0.002458147,0.43339842
0,0.429310049
0,0.418361521
0,0.394800912
0,0.369218233
0,0.343161768
0,0.323379992
0,0.305431343
0,0.291538319
0,0.253517694
0,0.247014503
0,0.239543655
0.003573899,0.228026442
0.071106236,0.2113766
0.210616209,0.162460948
0.357941398,0.147345214
0.452611577,0.143381088
0.527812292,0.142843592
0.572607718,0.141769997
0.537495204,0.142106568
0.465369457,0.143156145
0.352727181,0.145575331
0.204395863,0.14643124
0.061456203,0.148315692
0.002826534,0.158793678
0,0.161956863
0,0.163149273
0,0.161920668
0,0.15820784
0,0.156046896
0,0.149257805
0,0.141393846
0,0.129557239
0,0.102331259
0,0.097594523
0,0.091051659
0.004181416,0.081110717
0.077725908,0.068177053
0.227574137,0.038867266
0.37547101,0.019699147
0.481817748,0.019784616
0.551282026,0.026602903
0.579987737,0.035919382
0.54689105,0.044695419
0.475912502,0.053113139
0.36645224,0.064027989
0.218178936,0.076179828
0.067756961,0.087433707
0.003507796,0.103518215
0,0.118369482
0,0.124519876
0,0.129749157
0,0.132131966
0,0.133419604
0,0.132549466
0,0.129676075
0,0.123155348
0,0.123062191
0,0.113723602
0,0.106040665
0.005058943,0.095849713
0.08866452,0.089249359
0.252653069,0.06874221
0.405692636,0.041190125
0.510437366,0.043939707
0.578310689,0.043379712
0.600747416,0.042958306
0.568662428,0.046695145
0.496062472,0.049003139
0.382959808,0.053932698
0.230957831,0.059207053
0.074661456,0.072044072
0.003955756,0.093855087
0,0.112220622
0,0.128592273
0,0.14009026
0,0.145673704
0,0.148033011
0,0.147794151
0,0.145869088
0,0.141185085
0,0.144461997
0,0.140055369
0,0.135009539
0.005775002,0.122255104
0.093069555,0.106388892
0.258501678,0.071575691
0.410582724,0.034417244
0.513756893,0.034525911
0.581314277,0.038085953
0.602493737,0.040400852
0.570711713,0.042458918
0.496580953,0.042699462
0.383514639,0.042387366
0.230950693,0.045425925
0.075717928,0.057012931
0.004314228,0.07530764
0,0.094201216
0,0.110543422
0,0.124402908
0,0.134591322
0,0.134427487
0,0.12979962
0,0.129899336
0,0.132715729
0,0.142547548
0,0.152678008
0,0.159961287
0.006295246,0.161935651
0.091080425,0.142499486
0.250835844,0.100087109
0.398093473,0.077103525
0.500352078,0.079311091
0.570063627,0.083985595
0.596854182,0.094028532
0.562378468,0.10267686
0.490389871,0.107302773
0.37999442,0.107969469
0.227401172,0.113035795
0.075534163,0.126120416
0.004580136,0.151598882
0,0.166232663
0,0.175546452
0,0.179773648
0,0.177481877
0,0.174822611
0,0.172030357
0,0.172775569
0,0.177312572
0,0.180918463
0,0.181612405
0,0.177416161
0.005554265,0.172746638
0.087595492,0.159175209
0.244443349,0.129796563
0.398022413,0.114175774
0.504552502,0.12087618
0.574131138,0.125785461
0.601968105,0.126339991
0.569256341,0.129985894
0.496969875,0.130665789
0.384086381,0.135698807
0.231785338,0.138325736
0.07531394,0.149915939
0.004403216,0.172576228
0,0.192116791
0,0.196694342
0,0.197656901
0,0.191200087
0,0.187284377
0,0.176699336
0,0.165317268
0,0.152410707
0,0.15327545
0,0.149553299
0,0.145652539
0.008227588,0.133070509
0.098887522,0.107774572
0.251068513,0.060827117
0.390543072,0.034660119
0.489297601,0.031816839
0.547098655,0.030909732
0.56820886,0.030408438
0.532734558,0.0296379
0.461809504,0.031766488
0.355162348,0.042314577
0.215628469,0.057920655
0.073582127,0.083721418
0.004864942,0.111123372
0,0.126928353
0,0.134921299
0,0.145162659
0,0.156057089
0,0.171616273
0,0.189223951
0,0.205917447
0,0.226739866
0,0.255106462
0,0.26304515
0,0.272235617
0.007332782,0.279002374
0.074519119,0.275591394
0.189099382,0.263062092
0.305740858,0.266295053
0.412461432,0.284051605
0.466900849,0.300769475
0.501763277,0.311136864
0.465374371,0.316077095
0.404011862,0.32156462
0.310192836,0.338968181
0.185281532,0.352118985
0.061961258,0.373669977
0.003793391,0.418243736
0,0.452275923
0,0.463788755
0,0.457471824
0,0.442606473
0,0.427882335
0,0.421666313
0,0.421135708
0,0.426407514
0,0.42105484
0,0.412318005
0,0.406969026
0.006122131,0.403565861
0.07888257,0.399263969
0.217139923,0.396494253
0.357751572,0.400923151
0.466232482,0.40432402
0.536967806,0.400687756
0.595058369,0.393642741
0.573988535,0.389175593
0.494760261,0.390376879
0.377918463,0.370316225
0.228809963,0.372529384
0.075733283,0.373200993
0.004161062,0.376144734
0,0.381129448
0,0.371404849
0,0.356796767
0,0.34010602
0,0.324605141
0,0.308775131
0,0.291179477
0,0.274279995
0,0.247722934
0,0.226872928
0,0.204986338
0.011923694,0.178327234
0.118880117,0.138544412
0.28587084,0.09746427
0.440929735,0.090076242
0.551446618,0.091502895
0.623799052,0.101517486
0.648976465,0.117738749
0.61367995,0.125678399
0.534827937,0.125665912
0.413816971,0.107204728
0.254194367,0.101680234
0.090818136,0.098955057
0.005879735,0.10431161
0,0.108325187
0,0.110148631
0,0.108164313
0,0.101597711
0,0.094201915
0,0.086552246
0,0.080080239
0,0.075237396
0,0.074237786
0,0.073009781
0,0.076412335
0.012991766,0.073736784
0.121395652,0.061626571
0.288397932,0.034921928
0.442435988,0.028318368
0.547181502,0.036750518
0.617571688,0.04641125
0.638415351,0.057825122
0.60608474,0.072530287
0.529050932,0.083502604
0.412078727,0.086550111
0.255009002,0.091423931
0.092972024,0.098030057
0.006911134,0.106744698
0,0.108554174
0,0.109089749
0,0.112097686
0,0.111343501
0,0.115879825
0,0.116578228
0,0.117634038
0,0.12007641
0,0.131114135
0,0.140391212
2.93148E-08,0.142260803
0.01293186,0.136974143
0.118434652,0.113589452
0.283559885,0.087465063
0.43353532,0.077930555
0.540354409,0.086689954
0.605879654,0.098033805
0.629589382,0.109633625
0.590560337,0.119512376
0.513917178,0.12987197
0.399598677,0.13174998
0.248321167,0.135861236
0.094063889,0.148114276
0.007766596,0.172528641
0,0.195171494
0,0.21101233
0,0.220402122
0,0.231777007
0,0.236772324
0,0.243494217
0,0.257872289
0,0.273575792
0,0.317087272
0,0.318317045
4.07851E-07,0.315506077
0.014836446,0.304032229
0.128050644,0.274618808
0.295726247,0.22969986
0.448762525,0.21790366
0.55458127,0.225375892
0.624698235,0.236142456
0.643756937,0.245551103
0.610198743,0.255836054
0.532842216,0.270704835
0.415254867,0.285888165
0.257962967,0.302913673
0.093366489,0.302659489
0.007048493,0.316400575
0,0.33441879
0,0.348209616
0,0.346196249
0,0.345570028
0,0.335314314
0,0.322002065
0,0.312383084
0,0.303724659
0,0.292122476
0,0.275305867
1.84261E-06,0.255326502
0.017379387,0.2276004
0.136145203,0.189606586
0.310701945,0.117791421
0.466091422,0.102550183
0.571229039,0.091561003
0.636786655,0.087393462
0.651706277,0.085759007
0.61507884,0.080060796
0.535640226,0.073786749
0.416414177,0.081713615
0.25839088,0.07729641
0.098439152,0.085303026
0.00853069,0.102421391
1.27472E-08,0.113554386
0,0.115583442
0,0.113850197
0,0.11159071
0,0.103682092
0,0.093576174
0,0.085014104
0,0.081094572
0,0.089336503
0,0.095336673
5.09691E-06,0.101422238
0.017924272,0.097661501
0.129135029,0.080593349
0.285562836,0.044845512
0.429174945,0.020376086
0.52811126,0.018124248
0.593262602,0.016082052
0.613163721,0.01575401
0.579825271,0.01663004
0.496880049,0.015707191
0.381031559,0.016184046
0.235798142,0.016671945
0.090111988,0.022827379
0.008488407,0.034811496
5.96601E-08,0.047733607
0,0.059911859
0,0.062847032
0,0.06427045
0,0.062190545
0,0.061232579
0,0.059641515
0,0.059304105
0.00E+00,0.068346322
0,0.071479427
1.00444E-05,0.063106818
0.017056265,0.051176141
0.127776769,0.035610705
0.293712639,0.017681087
0.440848769,0.010061388
0.543246879,0.015029105
0.610945636,0.020881525
0.630429261,0.02666972
0.593555501,0.031067934
0.520773152,0.036103607
0.413435251,0.048013356
0.263870803,0.055311861
0.10414001,0.067295719
0.010144521,0.096459809
1.50171E-07,0.110334216
0,0.114856819
0,0.106387979
0,0.099151304
0,0.087785503
0,0.075706286
0,0.06436275
0,0.053167105
0.00E+00,0.048818896
0,0.042949339
1.93289E-05,0.03792497
0.021825295,0.036641336
0.143151507,0.038347072
0.311622135,0.02829589
0.459841425,0.017503814
0.558567892,0.020255027
0.625354027,0.02125857
0.642060727,0.023756186
0.609730428,0.02658091
0.537691849,0.02746745
0.424941816,0.030830539
0.273201865,0.032934606
0.109580819,0.040665403
0.010987705,0.058033576
3.9187E-07,0.077684551
0,0.095350761
0,0.10904163
0,0.114405518
0,0.115612077
0,0.115362884
0,0.111518013
0,0.107726896
0.00E+00,0.101400445
0,0.102855939
3.33168E-05,0.108331119
0.023887754,0.109915426
0.152152028,0.103084726
0.323302862,0.071876944
0.471983304,0.067775894
0.568388901,0.083143007
0.631301219,0.098729891
0.647989411,0.107161568
0.613042738,0.110800554
0.538560927,0.110722529
0.423798895,0.103063877
0.271274946,0.1012852
0.108279182,0.094574871
0.010419115,0.09444263
6.76677E-07,0.091840684
0,0.092201311
0,0.093688506
0,0.09335461
0,0.09268222
0,0.089103432
0,0.084290255
0,0.082375354
0.00E+00,0.083973435
0,0.086723756
5.05601E-05,0.090891997
0.02466677,0.091230044
0.148149049,0.081516433
0.311969931,0.055960415
0.456194812,0.03744209
0.549800386,0.045343915
0.608469622,0.057630375
0.622962569,0.070816177
0.585708085,0.082308451
0.514016948,0.08954928
0.402886819,0.076509651
0.257027847,0.080859489
0.103583606,0.08387441
0.010591632,0.100027688
1.37971E-06,0.119013219
0,0.132818769
0,0.14435311
0,0.150134696
0,0.154638871
0,0.150263039
0,0.14396853
0,0.137720726
0.00E+00,0.124840675
0,0.117267143
7.06927E-05,0.113016139
0.02489384,0.108073984
0.145232541,0.091901701
0.304028729,0.078448125
0.44525102,0.067899244
0.540483777,0.070233584
0.605035422,0.077524154
0.621381355,0.086206706
0.586920188,0.094801259
0.513081913,0.097974693
0.405606528,0.095663286
0.260454437,0.099738911
0.108064403,0.106844238
0.012229514,0.125049042
2.39454E-06,0.137135334
0,0.141132436
0,0.142660504
0,0.148627658
0,0.151037148
0,0.153569057
0,0.150238843
0,0.146608474
0.00E+00,0.131651675
0,0.118206916
9.98609E-05,0.10948192
0.026181196,0.101198821
0.148738229,0.088975317
0.307517066,0.073954656
0.443994953,0.061041391
0.532666553,0.071432065
0.588957765,0.08417177
0.608905397,0.094156488
0.57134784,0.101210037
0.503756212,0.106629856
0.395586376,0.086100785
0.257625004,0.084369157
0.110441728,0.097364608
0.013193045,0.127189789
3.82262E-06,0.154005806
0,0.176249804
0,0.193345148
0,0.203153571
0,0.206066464
0,0.20605578
0,0.211941557
0,0.2177728
0.00E+00,0.214967366
0,0.214532523
0.000125979,0.208766612
0.025968491,0.193173255
0.149280202,0.161620526
0.309866129,0.113874909
0.45242355,0.103228196
0.544346177,0.09327181
0.606360528,0.08522449
0.624668121,0.077595564
0.58576973,0.072872815
0.517925074,0.07000522
0.411353361,0.081257337
0.26989976,0.098576578
0.11370994,0.135052632
0.012325113,0.200318375
3.52938E-06,0.254208624
0,0.272486561
0,0.267760439
0,0.254285556
0,0.239495842
0,0.227067397
0,0.219164015
0,0.212101739
0.00E+00,0.23306483
0,0.229677165
0.00018049,0.225103317
0.031280388,0.214606954
0.149785331,0.177904219
0.293506448,0.127093968
0.419460976,0.120224888
0.509341982,0.124737583
0.567539126,0.126459618
0.573385239,0.126751372
0.545587398,0.129474467
0.47547339,0.129569765
0.372985517,0.148949476
0.235975447,0.149008609
0.097907204,0.157668638
0.011988136,0.181561938
7.73985E-06,0.205808278
0,0.213433391
0,0.213599366
0,0.207001676
0,0.197789525
0,0.188413808
0,0.182897345
0,0.171092952
0.00E+00,0.169052674
0,0.157093541
0.000261999,0.152047014
0.029195139,0.142877701
0.149062687,0.114868276
0.30325929,0.066193462
0.434900497,0.054529381
0.534679249,0.065706594
0.597807366,0.069051097
0.612738063,0.073453447
0.574327713,0.090485545
0.508102249,0.114728621
0.401617132,0.164174755
0.263602521,0.209957692
0.112655405,0.247622493
0.013789349,0.298181891
8.40915E-06,0.345380006
0,0.37171241
0,0.384658045
0,0.383930946
0,0.370692071
0,0.35133767
0,0.338784635
0,0.334321903
0.00E+00,0.334049116
0,0.344638304
0.000315193,0.355112948
0.035515403,0.352557512
0.165824189,0.331041152
0.320928208,0.295920622
0.455348344,0.298912589
0.537058112,0.303767275
0.590163953,0.304370987
0.593841604,0.313387827
0.557067664,0.325907714
0.480721392,0.338677138
0.375477036,0.364387962
0.233215293,0.377781731
0.096926664,0.398953497
0.01166449,0.427997781
1.21524E-05,0.454272227
0,0.468146871
0,0.473740067
0,0.480107686
0,0.484815169
0,0.489040357
0,0.494192994
0,0.492904007
0.00E+00,0.486125763
0,0.488993985
0.000411114,0.484449451
0.034722434,0.47755256
0.157469997,0.447799149
0.306480881,0.437111023
0.438476077,0.43925284
0.536745511,0.439956018
0.589050273,0.444171472
0.643653056,0.455231103
0.604511198,0.462945266
0.530318587,0.468826052
0.42136538,0.499325862
0.276727273,0.510275563
0.122787157,0.521303476
0.016593167,0.542064006
1.35536E-05,0.563371319
0,0.569297652
0,0.558806993
0,0.542794345
0,0.522614245
0,0.50452939
0,0.487873613
0,0.47032207
0.00E+00,0.440987736
0,0.434243594
0.000594421,0.418966558
0.043007436,0.392901882
0.180712567,0.336446223
0.346060419,0.325410511
0.493166352,0.313333563
0.589959564,0.297246588
0.649155698,0.277062501
0.687135416,0.260686366
0.645153875,0.244474769
0.567987764,0.232760896
0.448179072,0.244883653
0.296902366,0.247498421
0.132255388,0.243631063
0.018367625,0.234142444
2.16773E-05,0.237833573
0,0.234392656
0,0.223038267
0,0.207421466
0,0.196762224
0,0.185301735
0,0.177438039
0,0.165051515
0,0.147096815
0,0.140143811
0.000720814,0.13067602
0.043992432,0.118519724
0.183181699,0.083660312
0.348656541,0.055949944
0.496477543,0.049554006
0.595691156,0.04270671
0.658031323,0.043121613
0.670533627,0.044820021
0.627993615,0.046406002
0.550463082,0.047084183
0.428949491,0.036066825
0.276538551,0.03212053
0.11816487,0.035675587
0.015064271,0.050622369
2.10637E-05,0.06161848
0,0.068124779
0,0.073320688
0,0.075111089
0,0.072592349
0,0.070675223
0,0.068228957
0,0.064760801
0,0.082373925
0,0.081185547
0.000987098,0.078066175
0.048633796,0.069557616
0.183766814,0.051866983
0.338351787,0.023835608
0.469903411,0.024297302
0.558492763,0.02100034
0.614966111,0.019903343
0.628500202,0.023867976
0.589519029,0.032215416
0.514945512,0.039972882
0.408420049,0.052237432
0.261998907,0.052448267
0.111749975,0.049072936
0.014980853,0.050361124
2.9277E-05,0.05240157
0,0.053423868
0,0.055116107
0,0.05827782
0,0.0612745
0,0.064561349
0,0.069311371
0,0.07543237
0,0.086488871
0,0.09723678
0.001080172,0.108821321
0.03862531,0.119590016
0.144763718,0.130739564
0.275137984,0.125007506
0.401312326,0.14546259
0.489644777,0.16859632
0.554322174,0.193294233
0.583120946,0.2252178
0.549483731,0.262229776
0.483657716,0.287541033
0.384239757,0.294145333
0.259360641,0.289660637
0.124219032,0.270542593
0.019492383,0.2647159
4.5582E-05,0.259515898
0,0.258515075
0,0.265253807
0,0.271435194
0,0.277569212
0,0.283793921
0,0.286950833
0,0.290592247
0,0.277727029
0,0.275113593
0.001334971,0.274872317
0.055560618,0.25620207
0.206921483,0.217104759
0.376841757,0.202896092
0.519467442,0.194091177
0.611292218,0.170872201
0.666425596,0.145475152
0.680368471,0.127695956
0.638270296,0.120833258
0.562734765,0.124186413
0.448871719,0.127558974
0.296525212,0.155091593
0.13387102,0.208048136
0.020598845,0.293675948
5.71429E-05,0.374654645
0,0.423683356
0,0.44658211
0,0.460124486
0,0.461209634
0,0.460020796
0,0.458626249
0,0.451953262
0,0.453050573
0,0.440062645
0.001638041,0.433264951
0.059091895,0.426051511
0.215005734,0.377978382
0.38725274,0.389266792
0.531173259,0.407191156
0.626135027,0.421794171
0.685751671,0.418244349
0.695919623,0.409739161
0.65418505,0.397286402
0.578203694,0.390786162
0.465312804,0.439880531
0.312734452,0.447039417
0.144410897,0.443985375
0.02192021,0.456586966
5.95296E-05,0.493413538
0,0.52181754
0,0.534617946
0,0.538700131
0,0.533733161
0,0.526924836
0,0.525395011
0,0.517778681
0,0.520808629
0,0.506076928
0.002111927,0.490542904
0.063837803,0.466659173
0.217506607,0.405111749
0.383568216,0.41329083
0.523670596,0.427016444
0.617283053,0.424761286
0.671866486,0.411266686
0.677366521,0.391084994
0.636645331,0.371882062
0.556533127,0.347881973
0.432106224,0.337859726
0.285736535,0.322189414
0.128610481,0.293097087
0.019446606,0.297009464
7.47582E-05,0.327402364
0,0.358356189
0,0.375509702
0,0.390034223
0,0.396275994
0,0.398301961
0,0.400262593
0,0.391432968
0,0.389193269
0,0.38405984
0.002498466,0.375313602
0.062085832,0.353100015
0.198803251,0.288995035
0.347210303,0.272826018
0.477317393,0.282585027
0.562355752,0.270379195
0.614608266,0.253570875
0.625059104,0.230354724
0.580424268,0.204085653
0.497506506,0.182519202
0.388685817,0.152224039
0.253629517,0.145846672
0.11274839,0.139837254
0.018592474,0.165519204
7.63628E-05,0.20279923
0,0.230098813
0,0.241691259
0,0.251031392
0,0.251313683
0,0.247849338
0,0.239799708
0,0.227311802
0,0.202472398
0,0.189710471
0.002875286,0.178134826
0.060377068,0.164142217
0.190664431,0.122158665
0.342825532,0.092701729
0.476077683,0.091735827
0.570893664,0.077122159
0.631538483,0.062493004
0.636705081,0.051878697
0.59237299,0.044186962
0.511878905,0.040357686
0.405705831,0.03438456
0.272035705,0.03409861
0.126970366,0.041900599
0.023533537,0.073451743
0.000123195,0.116660413
0,0.146309745
0,0.161656198
0,0.170911882
0,0.166907958
0,0.159776628
0,0.14786352
0,0.136516869
0,0.142699127
0,0.13635476
0.003095075,0.129921517
0.06512522,0.112345653
0.211688625,0.077579892
0.369809,0.038946263
0.506962938,0.034263601
0.591635092,0.029339347
0.646968304,0.022964354
0.655015473,0.021130051
0.616152954,0.020152255
0.541822215,0.019544274
0.430573676,0.015771621
0.28489533,0.018060715
0.137808295,0.028268727
0.025941496,0.0561484
0.000144974,0.083819486
0,0.103036369
0,0.113480074
0,0.122995787
0,0.126714267
0,0.126623901
0,0.123236097
0,0.116667211
0,0.117819298
0,0.111083366
0.003496673,0.106497717
0.070295155,0.096199652
0.221862267,0.070765973
0.382984221,0.032843102
0.518738984,0.032116488
0.603850008,0.029812616
0.661395294,0.031248677
0.669968553,0.037840042
0.629690109,0.046477345
0.559000256,0.052325367
0.448497378,0.059483766
0.308578693,0.059600126
0.15160218,0.066273841
0.028408966,0.083018663
0.000170151,0.09879816
0,0.108434205
0,0.112782159
0,0.115752287
0,0.120578953
0,0.122665031
0,0.122335202
0,0.118741936
0,0.118339573
0,0.105130964
0.004015464,0.094973506
0.07499343,0.085780811
0.229556561,0.068521147
0.390263522,0.039711991
0.525719094,0.049991882
0.611937275,0.059922323
0.665123945,0.059508515
0.676109389,0.060196562
0.639544765,0.06695091
0.567695044,0.075343185
0.461686171,0.090714871
0.315744007,0.099403825
0.154819474,0.109719889
0.028643387,0.121874812
0.00019257,0.133862762
0,0.140233183
0,0.138723318
0,0.133053009
0,0.131194725
0,0.126585696
0,0.123711164
0,0.118255822
0,0.126485414
0,0.116088527
0.004633541,0.11202146
0.076023936,0.105075053
0.221595518,0.080996781
0.374839353,0.041293713
0.504825358,0.04722884
0.586106069,0.058925992
0.635518186,0.051416121
0.667464267,0.044968803
0.62907905,0.044347339
0.555013566,0.045227542
0.45044074,0.055769058
0.30861797,0.065764876
0.153143039,0.077119414
0.030029548,0.100938286
0.000230033,0.114416904
0,0.11911582
0,0.116854744
0,0.118343726
0,0.120814552
0,0.121157525
0,0.114609113
0,0.105875448
0,0.115147721
0,0.117408153
0.00510396,0.113284582
0.082059807,0.103075745
0.237127403,0.073858529
0.396253501,0.037996655
0.52897458,0.046680576
0.612882835,0.076632402
0.665636028,0.08103724
0.676459997,0.078575626
0.640679425,0.084053336
0.571002024,0.088925764
0.466049253,0.100163907
0.323257524,0.1109667
0.162563224,0.120893084
3.25E-02,0.137880542
0.000266737,0.156731799
0,0.174675931
0,0.176775197
0,0.180776427
0,0.181677504
0,0.176222518
0,0.176180594
0,0.178089722
0,0.194410508
0,0.193902493
0.006022074,0.199241358
0.08779475,0.192045731
0.244304626,0.161060314
0.402847868,0.119339661
0.535177663,0.14403296
0.61805969,0.193387072
0.671538843,0.217755856
0.681496235,0.239305527
0.642499093,0.26347977
0.568046145,0.295380062
0.460411648,0.343771794
0.3121357,0.420664411
0.152371077,0.481195431
2.80E-02,0.516645256
0.000237074,0.550343497
0,0.566531144
0,0.576280908
0,0.581274648
0,0.583384059
0,0.579073905
0,0.568685384
0.00E+00,0.547436527
0,0.525460557
0,0.512436374
0.006674358,0.498236639
0.082393435,0.469919322
0.223446476,0.442889106
0.374143735,0.424482434
0.506248187,0.437378386
0.591246072,0.441068802
0.648034849,0.430514726
0.665878539,0.414410698
0.627144605,0.400451627
0.554936348,0.390417317
0.447847691,0.362951749
0.305511015,0.35201756
0.151121209,0.334074344
3.08E-02,0.328508259
0.000356637,0.338846185
0,0.349138157
0,0.347173362
0,0.341711166
0,0.327311034
0,0.305459301
0,0.281488816
0.00E+00,0.264054388
0,0.246043465
0,0.232674381
0.007337728,0.219105228
0.086585386,0.195096485
0.234773821,0.134980161
0.391816565,0.111904455
0.52586508,0.0973768
0.608094737,0.08452324
0.662342537,0.077750235
0.671169622,0.067230828
0.631924109,0.056425791
0.556588245,0.04749276
0.450193663,0.047006825
0.311583925,0.051232254
0.160955003,0.061820641
3.51E-02,0.085596494
0.000349123,0.111971502
0,0.13079353
0,0.137572639
0,0.138082116
0,0.1333708
0,0.127419451
0,0.115326428
0.00E+00,0.099736839
0,0.084957698
0,0.07183866
0.007855393,0.065591896
0.089589734,0.062552579
0.23799338,0.049233738
0.392865045,0.024086114
0.523686028,0.025658496
0.605077692,0.030831881
0.657423035,0.034672329
0.664173356,0.034502463
0.62811729,0.037010045
0.563807899,0.042655731
0.462527807,0.050313925
0.323664459,0.065453016
0.166854783,0.086396491
3.68E-02,0.105109848
0.000440142,0.115616581
0,0.125972907
0,0.131329557
0,0.137201056
0,0.145276589
0,0.147963562
0,0.146639503
0.00E+00,0.138650644
0,0.121555216
0,0.113527775
0.008625358,0.104470439
0.094968279,0.088288294
0.245144351,0.053401318
0.396093178,0.030253594
0.524495468,0.040543895
0.603808025,0.053067577
0.655530665,0.068641911
0.661906388,0.088125563
0.620259509,0.105899848
0.55091583,0.119343204
0.445866724,0.146241335
0.305337192,0.158225874
0.152450762,0.168616934
3.23E-02,0.171590878
0.000454036,0.175257111
0,0.18087202
0,0.184529437
0,0.185030948
0,0.18325441
0,0.185779139
0,0.18725813
0.00E+00,0.184474054
0,0.190552827
0,0.172979911
0.008348902,0.158355126
0.084487634,0.138917569
0.222407579,0.098504265
0.37228254,0.083125522
0.490137537,0.088108452
0.560206778,0.094144846
0.602595197,0.105044027
0.600014647,0.123358338
0.565535719,0.144769804
0.500321845,0.167730155
0.403847727,0.204580739
0.278674385,0.220179098
0.145445161,0.235212878
3.40E-02,0.248513129
0.000452711,0.267871881
0,0.293039079
0,0.322401367
0,0.353006836
0,0.382450249
0,0.397387159
0,0.40507696
0.00E+00,0.403813767
0,0.370812725
4.02465E-08,0.360523234
0.00971151,0.348153285
0.092264391,0.3320136
0.23289932,0.302637394
0.375942421,0.300127374
0.493756178,0.303809042
0.57215236,0.299606801
0.614915315,0.295865756
0.624172416,0.298155236
0.588207913,0.313013224
0.510543234,0.334359052
0.407448523,0.382023747
0.275932364,0.404762024
0.138488605,0.424027798
3.13E-02,0.432730828
0.0005644,0.446187753
0,0.453982424
0,0.458316253
0,0.465383524
0,0.476162169
0,0.486227012
0,0.490541562
0.00E+00,0.487151983
0,0.478834827
4.33396E-07,0.463172871
0.008812204,0.442264234
0.073220375,0.400399778
0.182553099,0.367970813
0.304626793,0.366309201
0.408981297,0.352141551
0.504762138,0.323409217
0.549250301,0.285538164
0.549254955,0.261574563
0.530868003,0.243646782
0.463848995,0.230070325
0.368942086,0.214517038
0.248755118,0.225223808
0.129250392,0.254371538
3.27E-02,0.291217365
0.000640873,0.332050105
0,0.355524126
0,0.370196726
0,0.37777794
0,0.388816775
0,0.39497592
0,0.398578026
0.00E+00,0.399416084
0,0.389239612
1.51065E-06,0.367648584
0.008710198,0.345200361
0.07841151,0.305712227
0.198144509,0.253078407
0.320848665,0.252003092
0.442426287,0.230979411
0.522065994,0.205340573
0.579391191,0.186245074
0.594390083,0.17821234
0.575767402,0.18277685
0.521043303,0.190946717
0.421004675,0.242369936
0.294138339,0.261278275
0.151542145,0.286352607
3.54E-02,0.308032507
0.000557689,0.339605212
0,0.362194693
0,0.365932285
0,0.359345693
0,0.341374872
0,0.327316618
0,0.313154991
0.00E+00,0.299029223
0,0.283043992
3.92985E-06,0.274162856
0.013013125,0.261673691
0.096938912,0.229817386
0.223787252,0.190177722
0.356203567,0.196121961
0.475411293,0.196578509
0.549775142,0.197819004
0.600093668,0.202701424
0.594458716,0.207587988
0.558986267,0.216358841
0.484581409,0.226067775
0.384683244,0.244003628
0.257586756,0.258988891
0.130081823,0.274610127
3.15E-02,0.295447739
0.000559103,0.320243315
0,0.328013807
0,0.326914645
0,0.32195611
0,0.3143332
0,0.304737235
0,0.296049317
0.00E+00,0.285460147
0,0.279895989
8.20822E-06,0.264063757
0.012592621,0.247534547
0.090888958,0.223238426
0.205879266,0.206921053
0.328655426,0.215437403
0.428492055,0.209336199
0.500838634,0.187246788
0.545313191,0.159902946
0.534050185,0.144262803
0.491717862,0.140241105
0.43147489,0.147390228
0.338016035,0.193256478
0.224837703,0.216231735
0.11429397,0.227780977
2.64E-02,0.227657936
0.000663687,0.230622456
0,0.230762706
0,0.223866887
0,0.21615295
0,0.215341032
0,0.217117706
0,0.214767869
0.00E+00,0.20525139
0,0.180025824
1.49569E-05,0.175217166
0.014421105,0.167492561
0.096833901,0.137813362
0.219832701,0.100321121
0.347309325,0.090789439
0.461678736,0.07312929
0.534534434,0.054144757
0.582429508,0.043975618
0.609951884,0.040443467
0.576217688,0.040559682
0.50141299,0.040306939
0.408814608,0.043405781
0.28692282,0.053724658
0.149726639,0.065992223
3.69E-02,0.089902709
0.000810337,0.109447699
0,0.116630791
0,0.121511178
0,0.125059124
0,0.131053396
0,0.137190297
0,0.142183537
0.00E+00,0.140843239
0,0.125733093
2.44487E-05,0.121975243
0.016472527,0.11947725
0.111336328,0.105211664
0.251429727,0.062036262
0.389103049,0.050463053
0.512779822,0.034417385
0.587259479,0.024377265
0.629194602,0.022653941
0.653404139,0.023581594
0.612346889,0.027100672
0.535240552,0.031558138
0.442806817,0.032063007
0.308131665,0.038944829
0.164785837,0.049502532
4.17E-02,0.074295248
0.000930298,0.098899442
0,0.106577764
0,0.105843817
0,0.103269616
0,0.101582047
0,0.097418545
0,0.093256507
0.00E+00,0.092327515
0,0.110658913
3.63803E-05,0.106329727
0.018661205,0.101408196
0.124914873,0.084838999
